q1_pr,q2_pr
7.755821335848337e-06,3.319701802629966e-05
2.67024532387836e-05,3.343093753651468e-05
1.178482995778187e-05,1.1785021684974054e-05
2.2271874205009422e-05,2.7274150015441296e-05
2.0096965608770245e-05,1.8421717779971282e-05
4.605461113903952e-05,7.441332806044989e-06
2.3399961707185876e-05,2.339777568173918e-05
1.58768480444842e-05,2.6729952639173866e-05
7.333745774096369e-06,2.8151267068084284e-05
1.713759998698821e-05,4.3846132684012255e-05
1.9752940327254718e-05,1.9754463476830622e-05
2.0298916550835917e-05,2.4311423349692225e-05
2.9040929406385867e-05,3.073724927472506e-05
2.770435451257989e-05,2.5173640856973365e-05
1.0188368555681538e-05,4.4943165783291154e-05
1.956055412993486e-05,1.4427221688042461e-05
1.5128700688922712e-05,2.9903445365289903e-05
2.0375026629238122e-05,2.694162279109392e-05
0.00010299116098592529,9.843237609025082e-06
8.154324286551968e-05,9.479206016091212e-06
7.750604172350879e-06,6.732742564484378e-05
1.9763974524130918e-05,1.976249087956287e-05
7.330349241933224e-06,4.501005994739937e-05
9.655606800886363e-06,9.198040083765594e-05
1.875271981716421e-05,2.7875189574684818e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.8942644992020875e-05,2.0095762865700135e-05
2.0687279959800934e-05,2.0689669464741247e-05
1.8353609181518125e-05,1.4649825914698056e-05
1.074895644020832e-05,4.8240741574625165e-05
3.685930574207749e-05,1.0380632842713507e-05
8.733174534674801e-06,5.093648133537568e-05
3.05972268060453e-05,4.173508046593197e-06
2.1856760396425193e-05,2.1856585336941245e-05
3.677139362455381e-05,1.3102918048296935e-05
7.28914322588198e-05,0.00013537310242983503
2.551639703997425e-05,2.011494291967434e-05
1.0577209803249076e-05,3.570535726571383e-05
2.5012174231735553e-05,2.6798519021087363e-05
2.3313372799028974e-05,1.7383270386018977e-05
1.5212578450996862e-05,2.535333048681075e-05
2.0002545098547252e-05,2.000438708020176e-05
1.0752427077895135e-05,4.826115709042997e-05
1.1274353736763072e-05,2.6433955116880404e-05
1.1138012553871636e-05,4.042344555929221e-05
1.1139827996108874e-05,4.042344555929221e-05
3.3827298094627026e-05,1.937175854450482e-05
5.0461832979868424e-06,0.00017927920994512104
2.4888798017196686e-05,2.1155302712847376e-05
2.3024234852294277e-05,3.246725551190894e-05
1.1138012553871636e-05,4.042344555929221e-05
3.2029072526125135e-05,1.9004212621907768e-05
1.7022515807980537e-05,1.7022392730843405e-05
2.1735535916832587e-05,1.8952135532318188e-05
7.511138065715759e-06,0.00013429585522759473
2.269302921849051e-05,0.0001441284111308093
6.507761566418298e-06,2.3292536434683867e-05
8.220791466343404e-06,0.0005138854167344058
1.611573471546314e-05,1.7609188302092618e-05
2.5505186065459312e-05,9.021978132451376e-06
1.1138012553871636e-05,4.042344555929221e-05
2.498469977457884e-05,3.419840777624929e-05
2.3895243306626973e-05,2.8936940867485994e-05
1.2191327667217121e-05,3.243331307051278e-05
2.930013028500648e-05,2.8411145793102237e-05
8.506593704102985e-05,1.0335018393089521e-05
3.545823379945784e-05,4.231405703793983e-05
7.9038355743904e-06,2.5203789185262864e-05
6.444100545730387e-06,7.33377914956865e-05
2.5650603713270263e-05,2.5648248707713613e-05
7.985674472678453e-06,2.5588913412500763e-05
5.095126070040334e-06,0.00010488041107428263
2.0820985375862808e-05,4.122717605167799e-05
2.150780905358409e-05,2.575651913534752e-05
2.851755780857658e-05,3.0819415000018736e-05
1.0307109787020012e-05,6.389830106057152e-05
2.3983128095143813e-05,2.7724504046961576e-05
3.1444119339059575e-05,2.8001837375452556e-05
1.9827098644625148e-05,1.9828452823637457e-05
2.4481149693345455e-05,1.3077914459066596e-05
2.330702353077493e-05,2.6550391579757363e-05
4.9121650116470734e-06,2.225067895647089e-05
3.0528313619034405e-05,8.101405262148191e-05
2.013219702475686e-05,1.9736216011517598e-05
2.380013356834804e-05,5.199138210628674e-05
2.4605488617247187e-05,2.3424707872816497e-05
1.0752427077895135e-05,4.826115709042997e-05
9.271991406027023e-06,5.537379674651161e-05
1.6986869150146937e-05,1.6986869150146937e-05
7.968796363551686e-06,0.00010203794806644036
2.505753429896889e-05,1.6244200986240853e-05
7.301105993478068e-06,0.0001062452197625465
2.4610461401442325e-05,3.400023378183333e-05
1.1139827996108874e-05,4.042344555929221e-05
2.281914265504731e-05,1.8066090094874042e-05
3.0678918931276904e-05,3.0441025689414045e-05
4.044258510535921e-05,1.1142079707410874e-05
2.527979959200563e-05,2.261959366349474e-05
2.9699972664335523e-05,5.205387583708775e-06
2.056770053966631e-05,2.056800530708792e-05
1.2583207078572932e-05,2.3612571495032318e-05
5.0857538949864685e-06,1.791334251151361e-05
1.664607970327899e-05,2.410680426054776e-05
2.268026611470829e-05,1.105828992446897e-05
9.933319200281732e-06,4.344287545740995e-05
1.1139827996108874e-05,4.042344555929221e-05
6.0834139955352924e-05,6.857115286026206e-06
4.2307834656414865e-05,2.2147984794802844e-05
2.334196928794316e-05,2.4907406071440054e-05
2.1919401684419692e-05,1.4948962088593502e-05
4.898655057065515e-05,3.46738252912834e-05
1.863683067589234e-05,2.4002123115526347e-05
2.4752149891979043e-05,6.7558958541584786e-06
1.0304453686749488e-05,6.387642729363779e-05
4.044258510535921e-05,1.1142079707410874e-05
1.9609979502810473e-05,1.5048141803273775e-05
1.917398939948272e-05,2.344661180326293e-05
1.5133727795371233e-05,6.692852273395605e-05
1.9612267865152566e-05,1.5050923512535975e-05
1.1138012553871636e-05,4.042344555929221e-05
2.009576285746407e-05,2.005418315937085e-05
9.270479804164282e-06,7.908764037226167e-05
2.0942849661386154e-05,2.0943614310916222e-05
2.1524992769730067e-05,2.1526101379678314e-05
4.033241757359731e-05,1.6277903638255105e-05
4.044258510535921e-05,1.1142079707410874e-05
3.0954134864614257e-05,2.232126535580176e-05
2.763550735178985e-05,3.238499283701602e-05
1.074895644020832e-05,4.8240741574625165e-05
3.2290339025571496e-05,7.1224950678113364e-06
1.8353609181518125e-05,3.2315646753116555e-05
6.358845566111001e-05,7.052212648517333e-06
2.4176004349405896e-05,1.7975947283921673e-05
2.338840569361767e-05,1.738250307785459e-05
7.588902816080242e-06,0.00011860876337784005
1.6986869150146937e-05,1.6986869150146937e-05
2.650867537486591e-05,2.6245806733026485e-05
1.5669327992789784e-05,1.8673762677784045e-05
1.9918666157047955e-05,1.635108522626029e-05
1.1138012553871636e-05,4.042344555929221e-05
2.660866273855295e-05,1.3784042466605132e-05
4.044258510535921e-05,1.1142079707410874e-05
1.981877024805362e-05,1.7365771371018432e-05
4.765841783190204e-05,1.1588381766501422e-05
1.5206382953443224e-05,1.9648478352733566e-05
7.827480811872551e-06,2.4844472655767106e-05
1.8421717779971282e-05,1.946818958136135e-05
2.1536156232528012e-05,1.8349689355628966e-05
7.259920041796679e-06,3.880379727637937e-05
4.042344555929221e-05,1.1138012553871636e-05
4.044258510535921e-05,1.1142079707410874e-05
2.7910063269372264e-05,1.5893314809754056e-05
2.7609915755992873e-05,2.1113374477959173e-05
4.826115709042997e-05,1.0752427077895135e-05
1.0120304688063579e-05,4.4542790091420804e-05
2.511102608693708e-05,7.88412341599617e-06
8.503682093626558e-06,2.8026596334609493e-05
5.7774267643121715e-05,8.004488983261314e-06
2.4895896132945567e-05,1.3266883774849125e-05
1.8353609181518125e-05,1.6214595753069707e-05
4.04051189940078e-05,1.1222411720692731e-05
1.3482152926878115e-05,2.0364152665037662e-05
3.4624026017287526e-05,2.7462718445931662e-05
1.1142079707410874e-05,4.044258510535921e-05
6.222779463194e-05,9.159733552165666e-06
1.7162620371751467e-05,1.5064672593438703e-05
1.8154929149289832e-05,1.815414252478649e-05
1.1138012553871636e-05,4.042344555929221e-05
2.132869060485867e-05,2.1329380393083703e-05
4.4513805845191865e-05,4.451810555063967e-05
9.242337438307858e-06,2.6725612174442888e-05
2.083780469824551e-05,2.0836180192937725e-05
1.1548242805836552e-05,2.6468688444765684e-05
9.293894542288263e-06,6.34904863036821e-05
1.7465845212945717e-05,9.12097389479005e-06
2.0427577756061024e-05,1.6646821112524555e-05
4.0409318153688736e-05,2.9626042321127648e-05
3.452796762951361e-05,3.1423165764952756e-05
1.5262209263426934e-05,1.9423784021635737e-05
1.7648871176419182e-05,1.9206918877701683e-05
1.1138012553871636e-05,4.042344555929221e-05
1.989523144029916e-05,1.9894324429110902e-05
1.4622572242145687e-05,3.562657225434035e-05
2.520168201042093e-05,2.0381811470142383e-05
9.02158064282147e-06,3.206539821296278e-05
2.7770025563430936e-05,2.1716924376729705e-05
7.582049047962153e-06,2.3689499649129945e-05
1.808068468087153e-05,3.317159009575782e-05
1.0304453686749488e-05,6.387642729363779e-05
1.313158982970593e-05,3.735373926064902e-05
4.032826407021704e-05,1.627791766366942e-05
1.0751226165200736e-05,4.8240741574625165e-05
1.8598379953973165e-05,1.8798746343737597e-05
1.6986869150146937e-05,1.6986869150146937e-05
3.3443496919042174e-05,2.4705411234938455e-05
1.651932923781329e-05,1.4747337017404611e-05
4.044258510535921e-05,1.1142079707410874e-05
1.6350288858599022e-05,3.312572664824837e-05
2.852066391795869e-05,6.033482611934056e-05
9.493768506079338e-06,1.6047768161332934e-05
5.605846291320405e-05,1.0489645951892614e-05
2.5127088769256335e-05,1.329692081052363e-05
4.042344555929221e-05,1.1138012553871636e-05
0.0001552652631090039,8.832576736457912e-06
6.391513778854251e-06,1.8086980735680986e-05
4.729899678818818e-05,8.291479982516319e-06
2.9006275164355887e-05,2.918819369509528e-05
1.1139827996108874e-05,4.042344555929221e-05
9.140069241852246e-06,3.877669923135415e-05
1.6265131544252627e-05,5.8072105157820307e-05
4.044258510535921e-05,1.1142079707410874e-05
1.812417190897455e-05,1.824882657288034e-05
4.044258510535921e-05,1.1142079707410874e-05
4.044258510535921e-05,1.1142079707410874e-05
2.0510102018681106e-05,2.4653731954177654e-05
5.076760785289464e-05,9.740108151682115e-06
7.990673815536643e-06,1.9134061876115492e-05
3.5454900650867095e-05,1.691242087373203e-05
2.7211237133855874e-05,2.2756030185545046e-05
2.4733854264614293e-05,2.157468020826289e-05
2.3090573723313263e-05,6.473427905485295e-06
4.044258510535921e-05,1.1142079707410874e-05
2.787097242398168e-05,1.8519123869995946e-05
1.1138012553871636e-05,4.042344555929221e-05
2.763550735178985e-05,2.706742257406153e-05
2.280052860139225e-05,2.2449092594574835e-05
3.0373289084120783e-05,1.7466769504397013e-05
7.980500730876035e-06,1.7347409055756944e-05
8.466042778737004e-05,9.744166734448493e-06
2.0828800221773235e-05,2.4117204201217956e-05
2.38523676713468e-05,2.767304094583244e-05
9.791741919877042e-06,0.00011078617660660589
5.151078130643278e-05,2.05994283014211e-05
7.28914322588198e-05,7.314008635598721e-06
6.991303446932684e-06,3.9955472339654375e-05
2.4380550168507015e-05,2.4036916408030828e-05
2.882970156684936e-05,2.1918194718958076e-05
1.074895644020832e-05,4.8240741574625165e-05
1.8965847603359677e-05,3.072550691148339e-05
4.5630871009977226e-05,4.487342390446073e-06
4.044258510535921e-05,1.1142079707410874e-05
2.055080945897578e-05,1.0829563810721911e-05
2.4190039541247566e-05,1.4636622903913024e-05
1.0086138148900863e-05,4.4341810449287184e-05
2.5018152738966918e-05,2.6432479273406793e-05
2.5653285703950224e-05,2.179117341741428e-05
1.1138012553871636e-05,4.042344555929221e-05
3.6865095496698264e-05,1.0381863165570421e-05
1.5213691700246298e-05,2.5357028940855844e-05
1.5589571574591628e-05,2.7284318238116508e-05
4.568648934578771e-05,2.477528292900067e-05
3.8587334658956466e-05,2.7550732259078587e-05
2.7634038832004052e-05,9.576573587828324e-06
2.1634473613913055e-05,1.719979999457506e-05
2.674501323489346e-05,2.6742025665167775e-05
1.0167948133621534e-05,7.171687304564229e-05
2.6461765349674593e-05,1.876135328626891e-05
1.7504582349442293e-05,2.893149385849578e-05
2.0279273251577324e-05,1.9556575575805357e-05
1.8065370687409876e-05,1.8065320149333954e-05
5.864915908915721e-05,7.533208895100405e-06
2.597681221373367e-05,3.0678918931276904e-05
1.2126675228435132e-05,2.076250721459015e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.0307109787020012e-05,6.389830106057152e-05
2.4690258640561075e-05,9.708041295376047e-06
9.043025190562428e-06,3.8205851870825803e-05
2.5383191613477534e-05,2.6485356277659408e-05
1.1138012553871636e-05,4.042344555929221e-05
2.0033105252255834e-05,2.2534325983429084e-05
1.1139827996108874e-05,4.042344555929221e-05
1.7832999713198954e-05,1.791334251151361e-05
4.044258510535921e-05,1.1142079707410874e-05
4.044258510535921e-05,1.1142079707410874e-05
2.276853557315495e-05,2.1037342756379765e-05
3.3755996865201454e-05,1.4278702353445785e-05
1.748560165821601e-05,1.8640467788890785e-05
5.296116617788224e-05,1.0050862247722026e-05
2.007898724467094e-05,2.0423297967995225e-05
2.0442204521081235e-05,3.167529480342284e-05
3.421863450776484e-05,2.2061987591217096e-05
4.042344555929221e-05,1.1138012553871636e-05
9.393096490517045e-06,0.0003140677395315355
2.8768636583532937e-05,1.7448291921092045e-05
1.981220494477869e-05,2.867790769994714e-05
1.0149976108645938e-05,3.577386228764187e-05
1.1142079707410874e-05,4.044258510535921e-05
2.3620228636528842e-05,1.2587028330587711e-05
2.7913264827928303e-05,2.3356268247075846e-05
1.0060749117874666e-05,7.951276112426323e-05
2.3224860989085393e-05,1.6030743117035e-05
1.8677923864691594e-05,1.8677523585318704e-05
7.992610975768055e-06,6.405388944995311e-05
1.953317433342196e-05,3.198188541404142e-05
7.797567316115197e-06,8.028703560789533e-05
5.374599032384294e-05,3.635540900615337e-05
2.5137971260566907e-05,2.3454645196751165e-05
1.633239994102759e-05,2.1630251708763947e-05
7.0988320557461535e-06,4.2831074665638707e-05
7.009791568023838e-05,6.803975253107942e-06
1.7727853733417486e-05,3.3023589027300126e-05
6.161007922240206e-06,3.400449458558273e-05
9.003255320053884e-06,6.832842648236837e-05
2.146089261241646e-05,1.605329003785909e-05
9.243342223029516e-06,3.150734988474106e-05
5.607972907550074e-05,1.0492658658217979e-05
1.9826495940932496e-05,1.9825953114499906e-05
2.115288262900259e-05,2.1109915849294753e-05
1.387206986336397e-05,2.431660312223368e-05
1.6951136161987166e-05,6.599621053292227e-05
2.0917279286119367e-05,1.6990864964044364e-05
1.896583656745031e-05,2.8984710448238338e-05
9.477544695348053e-06,3.260947916624006e-05
2.431594271541654e-05,1.8367381994057143e-05
9.863071799544322e-06,6.88474487249156e-05
5.921246622606589e-06,0.00014286562941534558
4.044258510535921e-05,1.1142079707410874e-05
2.08559792962067e-05,1.790812897382008e-05
8.110555789006859e-06,4.580903284163968e-05
4.826115709042997e-05,1.0752427077895135e-05
4.8240741574625165e-05,1.074895644020832e-05
8.142147375043736e-05,1.0978434705650498e-05
7.98834590557207e-06,2.56014848614119e-05
9.524504511729029e-06,3.2830466537444645e-05
2.694162279109392e-05,2.759728188744741e-05
2.4154727094085318e-05,1.8616941312394184e-05
2.3320875857702256e-05,1.4349487660886522e-05
1.1139827996108874e-05,4.042344555929221e-05
3.787037427568416e-05,3.909357262284128e-05
6.65209605910475e-05,3.295562084260959e-05
1.2580755996063156e-05,2.360481358389173e-05
2.302305327786684e-05,3.3755138627534e-05
1.1139827996108874e-05,4.042344555929221e-05
8.794970881454228e-06,2.9143294616300105e-05
2.7984231589340023e-05,1.9257730825997374e-05
4.089732254027377e-05,7.924803067020452e-05
2.546850131460258e-05,2.0673584257679482e-05
3.289066789436115e-05,2.2276908434873334e-05
3.0653399795829844e-05,9.061877829135882e-06
1.693443795290735e-05,2.5173640856973365e-05
2.4482085904949438e-05,2.2411809763984598e-05
4.044258510535921e-05,1.1142079707410874e-05
5.5334380742403916e-05,9.267205176956801e-06
1.9392285519841036e-05,1.9391892497072643e-05
4.826115709042997e-05,1.0752427077895135e-05
8.733104956050337e-05,9.971169585164826e-06
1.5296116887815047e-05,1.295707305618578e-05
3.418660885769815e-05,2.5937624528295882e-05
1.8518394766810432e-05,1.8435033756864822e-05
2.198109560890631e-05,2.9712862925511977e-05
2.6710906976021115e-05,2.5425203223630173e-05
1.8454079472165756e-05,1.845624872868929e-05
1.5809536878529593e-05,1.5809597373236612e-05
2.6413439051206486e-05,2.5408700962911716e-05
4.042344555929221e-05,1.1138012553871636e-05
2.3635964210490625e-05,2.42825560142729e-05
5.607972907550074e-05,1.0492658658217979e-05
2.053822757039014e-05,2.0536658452541377e-05
9.402575392104115e-06,2.804929374702078e-05
1.4065416611940201e-05,2.6494760173763574e-05
1.7787093621635724e-05,2.150780905358409e-05
2.612760925841087e-05,1.848544106893863e-05
2.71728749438537e-05,2.8749510053077026e-05
2.8389576097235494e-05,3.422098972281766e-05
4.044258510535921e-05,1.1142079707410874e-05
1.8717347049705977e-05,1.8715833466885226e-05
7.474877572651624e-06,5.216661741313676e-05
1.599885700398327e-05,2.066655766284073e-05
3.0096861162886458e-05,1.9717225522561124e-05
2.8026596334609493e-05,1.4459989886998852e-05
2.9421097001349717e-05,1.8558486446880207e-05
1.847742043689657e-05,2.967836507146028e-05
7.656723475828324e-06,2.4040908721441333e-05
3.061084503101446e-05,9.052834941612614e-06
1.5081649693967414e-05,2.253522690127813e-05
3.4673536900499006e-05,2.8903962993322228e-05
1.1107594779117253e-05,2.0106339094858113e-05
1.3047580950502606e-05,2.538990744272506e-05
2.2324077516536655e-05,1.8437513124940175e-05
3.2953119409768844e-05,2.931324907329273e-05
1.0489645951892614e-05,5.605846291320405e-05
1.1139827996108874e-05,4.042344555929221e-05
1.3328436355719224e-05,2.0934494773614924e-05
6.0893911127517246e-05,9.94229100943485e-06
2.2662339952436502e-05,2.8807126715663225e-05
9.973121818863662e-06,8.735401701578378e-05
2.9304748803595396e-05,2.891609388686416e-05
3.62314710275333e-05,7.674865497136001e-06
1.8454355100980823e-05,2.2663587075949872e-05
2.5979333854844374e-05,4.288025731970015e-05
1.6929152398597024e-05,2.5202111274112304e-05
1.2376869040471143e-05,3.3356217374147007e-05
0.0002125802244090776,9.240370770585596e-06
1.9143303807659046e-05,1.9143873726649485e-05
1.0492241674643531e-05,5.605846291320405e-05
2.5667746755817345e-05,2.6727448964102867e-05
2.9304748803595396e-05,1.6439249781058104e-05
1.074895644020832e-05,4.8240741574625165e-05
3.44514717195831e-05,1.4445564784025901e-05
2.0859921305877957e-05,2.083071207290996e-05
3.233828161217062e-05,2.714764744078211e-05
2.1536156232528012e-05,2.431594271541654e-05
6.24506273841938e-05,1.1597293059893497e-05
1.8828612146285054e-05,2.118537471006245e-05
4.706585081769625e-05,4.901322913406853e-06
2.8158659817789633e-05,5.544908814345106e-06
4.4932998271197e-05,3.643738549208101e-05
1.6986869150146937e-05,1.6986869150146937e-05
6.642190552486549e-05,1.2512103083798555e-05
1.6367770556879654e-05,3.3272656184608687e-05
4.228109749435156e-05,9.735816946561805e-06
1.8004110550900037e-05,1.8003877135846208e-05
1.8640471103695003e-05,1.8640467788890785e-05
1.0290974789589257e-05,3.6437385492081016e-05
2.2927227093177456e-05,2.3080444148182397e-05
1.1142079707410874e-05,4.044258510535921e-05
2.0328889572067856e-05,1.3046124096300447e-05
6.807934382093651e-05,1.3824055065444207e-05
1.7225230900379063e-05,2.079400792177908e-05
1.445509150030924e-05,1.8677523585318704e-05
2.086647074655024e-05,2.447491235126359e-05
1.806432092171668e-05,1.8064019907058266e-05
1.851837574924412e-05,1.702037663272302e-05
2.453681826171324e-05,2.053569578946815e-05
2.1942932334038624e-05,2.891988240166161e-05
4.059668918148956e-05,1.1726327359474065e-05
1.0304453686749488e-05,6.387642729363779e-05
2.070207133458403e-05,2.2322092397173297e-05
6.387642729363779e-05,1.0304453686749488e-05
1.4259038175392079e-05,4.3563067617127896e-05
2.0411041825474567e-05,1.6667800417205404e-05
2.5586058434828196e-05,2.5580020084021454e-05
4.044258510535921e-05,1.1142079707410874e-05
6.522452567367813e-05,3.104017495264006e-05
2.058536135981329e-05,5.776384434542508e-05
2.0613107818134426e-05,2.472956397219821e-05
3.377513289843268e-05,2.718329578120418e-05
1.8486258182048493e-05,2.2083228754779664e-05
4.826115709042997e-05,1.0752427077895135e-05
4.164697616680655e-05,7.476946218929808e-05
1.9655822974667252e-05,2.535323308759592e-05
2.6286818699014116e-05,1.3383516289655697e-05
2.148964531659965e-05,2.1489141381728513e-05
4.044258510535921e-05,1.1142079707410874e-05
2.9104840282228358e-05,6.08218954964977e-06
1.1138012553871636e-05,4.042344555929221e-05
3.108529472465357e-05,1.6944741971565892e-05
6.389830106057152e-05,1.0307109787020012e-05
2.488781743334978e-05,1.7136389621731396e-05
2.95101295249576e-05,3.991634729290138e-05
2.3012510989444123e-05,1.7664382561608615e-05
1.3012203388457396e-05,6.947667856349871e-05
8.680308907270933e-06,4.3279570596041035e-05
5.100407284681269e-05,6.019215546184903e-05
4.044258510535921e-05,1.1142079707410874e-05
5.607972907550074e-05,1.0492658658217979e-05
9.997942308471133e-06,3.809868532801257e-05
2.8029803146668344e-05,2.8028178729524087e-05
2.9249056795518196e-05,2.033540788119807e-05
2.1198236121018286e-05,1.8758853141913305e-05
1.1142079707410874e-05,4.044258510535921e-05
2.752019158529964e-05,2.353438340489178e-05
7.456404723567621e-05,5.8312430276871905e-05
2.1180650455791453e-05,2.31535580671168e-05
4.231603808076149e-05,9.741756846251493e-06
1.3825701620737155e-05,4.8783100601044514e-05
1.636669155872274e-05,1.838741289556125e-05
2.013633298991688e-05,2.6532608420197442e-05
7.93101368922376e-06,2.0490409146640933e-05
3.2804997789887226e-05,2.8280320198174853e-05
3.1700029046120345e-05,2.3982456244648054e-05
1.812397044614979e-05,2.5175090404697124e-05
4.8240741574625165e-05,1.074895644020832e-05
2.5879187301907746e-05,2.5880692234507244e-05
9.215840491525101e-05,9.669361661427799e-06
1.4829426627229522e-05,4.785063629276221e-05
1.7668247931467265e-05,2.7325546007270924e-05
2.3424707872816497e-05,2.4455872633004192e-05
2.3230420624900012e-05,2.184357367309129e-05
3.137996027583566e-05,3.0521708546493655e-05
2.5904267691694347e-05,2.2890798402108406e-05
9.867478491922524e-06,5.1666692607532826e-05
1.9131739136040547e-05,1.9130773428689073e-05
2.1773574640858944e-05,2.6165533368499538e-05
6.488459855423573e-05,8.676020235977637e-06
2.4535618264923654e-05,2.4537332522946785e-05
3.3015251155592425e-05,2.5170151398536402e-05
4.826115709042997e-05,1.0752427077895135e-05
3.991634729290138e-05,1.9978682759144846e-05
1.0459582828408634e-05,2.6710120727210476e-05
1.984630539717575e-05,1.786952462567923e-05
2.224124961927871e-05,1.9896039388131575e-05
4.826115709042997e-05,1.0752427077895135e-05
4.2307834656414865e-05,2.890319931751423e-05
1.7991731355399142e-05,2.461569975557546e-05
1.872572358788075e-05,3.99578821121445e-05
3.671741371124454e-05,2.389250830068411e-05
9.350898177608216e-06,7.20303649950301e-05
4.029181710150075e-05,8.256037795234648e-06
2.638178928210565e-05,2.2427950557326154e-05
3.254678456059786e-05,7.158824851940071e-06
1.2952051992347873e-05,6.050932051880412e-05
2.5369892207267364e-05,3.149885999621703e-05
1.7699343274488446e-05,1.7699859013649046e-05
5.0134366378620474e-05,3.527277410768292e-05
3.0659919289290794e-05,2.9234190653635323e-05
9.514752342116766e-06,3.278457397456341e-05
1.7670829625545032e-05,1.767049959483392e-05
7.122648982077341e-06,3.2291425479213886e-05
1.3784371878873207e-05,3.0999595213166677e-05
8.195295881656157e-06,2.65753671018076e-05
3.156841999887165e-05,5.902174997402154e-06
3.363123146937934e-05,2.6305053462311553e-05
1.8486131153843156e-05,3.1282633470554166e-05
2.097467463198402e-05,2.6148368476367295e-05
1.3959128270766653e-05,0.00012181181622431972
4.085510572927377e-05,9.493398346498582e-06
2.0409587897750532e-05,1.6666198445919168e-05
1.3170988473668878e-05,3.005199450679134e-05
3.236694074876817e-05,2.6966023053304937e-05
4.095564975561443e-05,3.411619893626721e-05
6.698261088825352e-06,8.300461432606623e-05
1.877172346897675e-05,1.3992823327493224e-05
2.5343849990247706e-05,3.226702420347328e-05
2.4347837931508118e-05,3.0898437386597855e-05
9.423370553196384e-06,3.235454202670279e-05
2.7633533580904312e-05,1.3929285166186322e-05
2.9445746027176697e-05,2.4248159858474388e-05
1.7561940993029713e-05,2.612117165995375e-05
2.964607723628051e-05,1.8971015103214288e-05
1.2906091481558214e-05,3.0746822643961394e-05
1.6554713079356702e-05,1.6208956591697135e-05
2.4142497498847782e-05,2.5543092588495663e-05
2.459360287608369e-05,2.713652960783128e-05
2.067855756292068e-05,3.454834750421174e-05
0.00010585743555477961,8.975088959776518e-06
4.4932998271197005e-05,1.0186640078625531e-05
4.044258510535921e-05,1.1142079707410874e-05
2.8863369732485982e-05,2.284761282085094e-05
2.6459503563256908e-05,4.2126346274981483e-05
9.971169585164826e-06,8.733104956050337e-05
3.5007679480341084e-05,9.98716226209452e-06
1.074895644020832e-05,4.8240741574625165e-05
7.468509402429918e-05,2.4182527963489672e-05
8.303004106911332e-06,2.708222933830255e-05
2.2808993630274352e-05,2.7721059994831403e-05
2.093413372088222e-05,2.0939839308046146e-05
2.4065402378361534e-05,3.289066789436115e-05
1.9912405667622024e-05,1.8798208312705703e-05
3.685222880501218e-05,3.684836871196036e-05
1.933659001105692e-05,1.5757063122160776e-05
1.1138012553871636e-05,4.042344555929221e-05
2.8771493313169566e-05,2.4072313834606647e-05
3.885119224568772e-05,9.152733054288952e-06
3.6364066945260024e-05,3.800909468943773e-05
1.7087626535016503e-05,4.379353577407754e-05
1.1138012553871636e-05,4.042344555929221e-05
2.3681392796520254e-05,1.97526667328967e-05
2.9836076604547965e-05,2.8695043583419784e-05
2.365366937467056e-05,2.404702453106788e-05
8.403771819517867e-05,9.041854051240392e-06
2.214645833358988e-05,2.5418425187515167e-05
1.6986869150146937e-05,1.6986869150146937e-05
4.141560578962124e-05,2.8725122243008766e-05
1.016557562739031e-05,7.169454357523077e-05
4.042344555929221e-05,1.1138012553871636e-05
0.00010299116098592529,9.843237609025082e-06
2.6728944242340935e-05,3.0675925195331514e-05
2.483120686171039e-05,2.2890526653102794e-05
3.4251835398317784e-05,3.2916977335413704e-05
4.486947811240359e-05,7.315412421964922e-06
1.3493567734130515e-05,2.531779876111246e-05
1.7022433414993074e-05,1.7692270015046556e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.183355286196332e-05,2.7310630823468505e-05
2.062671528365115e-05,2.028026323977184e-05
1.1138012553871636e-05,4.042344555929221e-05
9.389851378831454e-06,3.219680473557371e-05
1.815689230261412e-05,1.5545728228692054e-05
2.67024532387836e-05,3.343168785390636e-05
1.8368001425607365e-05,1.836946242525359e-05
1.4373262984958257e-05,3.102610568411342e-05
2.6706808697804873e-05,2.3515979469738268e-05
1.2123641542374047e-05,9.640109994644943e-06
2.9227314693271645e-05,1.1056317176090116e-05
2.2317022290083086e-05,2.2316527084142345e-05
1.782298234602378e-05,1.4684736276608203e-05
4.044258510535921e-05,1.1142079707410874e-05
2.4614056256484827e-05,1.5432725612618345e-05
0.00016194677313907123,7.340677114515206e-05
1.3576764121585137e-05,3.197486917889263e-05
1.7462245320044738e-05,1.7222197952639142e-05
3.1891248079775835e-05,2.3603202662283847e-05
1.074895644020832e-05,4.8240741574625165e-05
4.568648934578771e-05,2.451780609796127e-05
6.930834623346835e-05,4.922840154643294e-05
1.806621400149713e-05,1.806660679135954e-05
2.832513465591383e-05,1.4626070915811748e-05
1.1138012553871636e-05,4.042344555929221e-05
2.76276599772194e-05,2.9939291931127068e-05
9.162982680687729e-05,7.415864921637396e-06
8.640784130925581e-06,4.29996470470821e-05
2.541446987177384e-05,2.3453409840261782e-05
2.5772627293985077e-05,2.1678789479317185e-05
2.0895030185532065e-05,2.802316898863071e-05
2.3682932264983535e-05,2.3681679145849644e-05
9.174204402268043e-06,4.677299315114825e-05
1.0492658658217979e-05,5.607972907550074e-05
