q1_pr,q2_pr
1.9583573100682276e-05,2.526808002257273e-05
3.415580535474568e-05,2.793504915627655e-05
7.937665768556452e-05,1.0042957818698363e-05
4.838872708140142e-06,2.964697092887691e-05
7.115959186777865e-06,3.76182372938715e-05
9.501019285240721e-05,9.889001334747076e-06
1.4031705680533846e-05,2.4247841134766578e-05
5.702251535403841e-06,4.081933269611741e-05
5.453424036155151e-06,0.0004990593462122858
2.794360518185584e-05,1.8564082015234445e-05
4.03851664671582e-05,1.1129878246793159e-05
2.459357280059476e-05,2.958444906909642e-05
2.475979015336241e-05,7.333713728065857e-05
2.0033581089958147e-05,1.9732778594957204e-05
2.1031114541182883e-05,2.1717073139876675e-05
2.6472403171854226e-05,2.5367090597563945e-05
2.537197374981074e-05,1.7073972417617776e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.40721258808461e-05,2.1504204552704916e-05
2.344055574838852e-05,2.2629491639944684e-05
2.582423483197588e-05,2.6692509716664236e-05
1.2988343781028782e-05,4.3745917423628625e-05
2.0668525361053075e-05,2.0924102770321233e-05
2.2531095350694308e-05,1.9317249447246938e-05
1.9123950548253447e-05,2.6819422123960253e-05
7.638860365029892e-05,9.040629562383784e-06
2.7574746778833044e-05,2.4471997445430833e-05
2.7181314646147793e-05,3.370011633608701e-05
3.181580955464108e-05,1.3433614026904422e-05
1.1133945400332396e-05,4.04043060132252e-05
4.141078729585263e-05,9.587864212816987e-06
3.708369928332689e-05,1.919361288452189e-05
4.815907951140595e-05,1.073201156209033e-05
6.52845348452618e-06,4.214565648004383e-05
1.0770573152863193e-05,2.8527265446042842e-05
1.1357456707883825e-05,0.00011699121315063151
1.78668506297411e-05,1.596546702940946e-05
2.8167692359444065e-05,2.2239743006576558e-05
2.290297758459439e-05,2.2902047284781246e-05
2.6085559831475667e-05,2.1700597500696217e-05
4.9527624453795844e-05,4.562604845482822e-05
2.25638943516745e-05,2.2229570810859215e-05
1.5550419724236817e-05,3.146366851844839e-05
1.4632009730089752e-05,2.882606781192047e-05
6.082802896904467e-05,9.933325251756204e-06
1.494538733465342e-05,2.255244946387111e-05
1.112856943959887e-05,4.03851664671582e-05
1.2341892878516826e-05,2.3320128094770214e-05
1.855663725775346e-05,1.855665267152618e-05
1.857841986497442e-05,1.8578272216744264e-05
1.4892622861941688e-05,1.845193775464463e-05
2.2691830103191057e-05,1.8373424769702822e-05
8.506262120082917e-06,3.286465747023273e-05
3.2309764158314336e-05,9.41336415972021e-06
1.5159092135965087e-05,2.9112781803570926e-05
2.389499592384406e-05,2.0243170572861058e-05
9.230484915741258e-06,2.0329829860547123e-05
2.5162155695004727e-05,1.2863123175495293e-05
1.734529034515792e-05,2.4565244582858753e-05
1.7842099792671928e-05,2.050514840359326e-05
3.242244775298848e-05,9.437800520032091e-06
1.2529510566290196e-05,9.046602210476116e-06
3.504562553187814e-05,2.0464449475567896e-05
1.9490574593997502e-05,1.7946108309640855e-05
1.0746422514423136e-05,4.822032605882037e-05
2.3321220376535098e-05,2.139350395919047e-05
3.341856483132123e-05,2.0619494039302866e-05
3.203275554183542e-05,3.92616038205767e-05
2.1980717258242783e-05,1.769813105376971e-05
1.8879738206406715e-05,2.4434646540724635e-05
0.00013827617017887178,7.889941195476545e-06
6.902274172383714e-05,3.793199395719853e-05
4.04043060132252e-05,1.113419871785387e-05
4.042344555929221e-05,1.1138012553871636e-05
2.2327639655238453e-05,1.7634696256465898e-05
2.3964849327774353e-05,2.5088994051065346e-05
5.981944213226272e-05,3.1122654485049175e-05
2.404199969885241e-05,2.1027387963409622e-05
1.1142079707410874e-05,4.044258510535921e-05
2.4521892360018664e-05,2.0522784802017455e-05
4.60268889000902e-05,2.927925360519491e-05
2.383048090419602e-05,3.131228607691626e-05
1.1129878246793159e-05,4.03851664671582e-05
3.406981475930707e-05,2.418743690968018e-05
1.0752427077895135e-05,4.826115709042997e-05
4.036602692109119e-05,1.1122940161343868e-05
1.113419871785387e-05,4.04043060132252e-05
2.3118455790139153e-05,2.980877848398011e-05
4.04043060132252e-05,1.113419871785387e-05
4.04043060132252e-05,1.1133945400332396e-05
6.369386104399549e-06,1.6540726080344416e-05
6.840915834803623e-06,2.5253012750345e-05
9.729791754476451e-06,8.450615235777029e-05
5.6446377515326327e-05,1.6797172444528948e-05
5.1682889061841234e-05,2.373215675710112e-05
1.4560910649387693e-05,6.618323949520562e-05
3.3758353653578676e-05,2.1785714014957198e-05
4.036602692109119e-05,1.1122940161343868e-05
3.404687518918797e-05,8.335999154683996e-06
2.882483620656362e-05,1.509732719910275e-05
3.06894606427689e-05,2.759998317310757e-05
8.489589962603758e-06,0.00011184112169565586
1.437334944518237e-05,2.861128686629988e-05
4.044258510535921e-05,1.1142079707410874e-05
3.9770310668327666e-05,1.9512022865687133e-05
1.437032775125614e-05,2.9298128496232226e-05
1.0185242051946977e-05,4.492477458485256e-05
5.5994664426314036e-05,1.048060783291653e-05
7.056781362341996e-05,3.21062890029098e-05
3.2471734048124105e-05,9.448273857748412e-06
2.105582656628138e-05,1.6088169318481686e-05
1.8060410601823836e-05,1.8060150651389492e-05
8.232370092407028e-06,4.013132757319511e-05
2.0062313981933425e-05,1.97165673259933e-05
7.169454357523077e-05,1.016557562739031e-05
6.125269583034567e-06,2.1042583591250154e-05
2.9857132266761995e-05,8.892793902331864e-06
2.0535736891799674e-05,2.8545108693166574e-05
1.7449657169299368e-05,1.9317249447246938e-05
1.88002029087668e-05,5.7440308868213475e-06
4.042344555929221e-05,1.1139827996108874e-05
2.3828356989808726e-05,2.062920044498525e-05
1.7660176623110445e-05,2.1509334569570443e-05
4.3123823692699694e-05,9.879080400280988e-06
2.512556372762546e-05,2.210124634274218e-05
8.189122199143693e-06,5.309262895643908e-05
2.8316730313960688e-05,1.4621450005369603e-05
4.04043060132252e-05,1.1133945400332396e-05
2.559526691755586e-05,7.987024592502661e-06
2.0619884030509915e-05,2.470719191886832e-05
2.6157022815288613e-05,1.2488316119510514e-05
2.3881322466679526e-05,2.2620087907624844e-05
1.745490082741418e-05,1.7455019015472466e-05
4.036602692109119e-05,1.1122940161343868e-05
2.4883519213986854e-05,1.4196165586924302e-05
2.9582484246491663e-05,2.685912028741018e-05
2.506693009680488e-05,7.874753018093077e-06
3.327677000195821e-05,1.3988459390042524e-05
1.5355580151691452e-05,3.09485710506699e-05
3.328238326503507e-05,8.931213677316972e-05
1.8179404306923745e-05,1.7996729993417628e-05
4.044258510535921e-05,1.1142079707410874e-05
2.264775175269708e-05,2.26479468810138e-05
1.4855477263264629e-05,3.6111906134362504e-05
8.510557251021382e-06,2.8058950016467486e-05
3.0269056291101376e-05,1.1012842457810816e-05
9.439531476248191e-06,3.2430593429299535e-05
3.383578269558809e-05,6.950077399748219e-05
7.575714444659781e-06,6.506414681590016e-05
2.6060596296446073e-05,4.4055579667689985e-05
8.558782528068567e-06,3.535736562086192e-05
1.9681917187471358e-05,1.0937018663825308e-05
2.0283203690286882e-05,2.028424459427184e-05
8.414432550624441e-06,6.212304081770578e-05
6.770700331549097e-06,9.438909320178125e-05
2.487977559265558e-05,1.3260079065859584e-05
3.068476874016972e-05,4.63228311723844e-06
4.04043060132252e-05,1.113419871785387e-05
2.2229570810859215e-05,2.0616023407080236e-05
3.828858423923863e-05,2.100635694688299e-05
2.1291142610655693e-05,1.738311945713161e-05
6.368740970177748e-06,8.090916559741497e-05
8.816168002422168e-06,5.1619956952118704e-05
2.257866305104527e-05,1.8858365185146474e-05
2.6963846396019704e-05,3.604263727676095e-05
3.177043092315319e-05,3.4475104976454414e-05
1.1122940161343868e-05,4.036602692109119e-05
3.14839559365858e-05,2.3689982869088533e-05
1.7649588476899558e-05,2.201678029838113e-05
1.4292240058647365e-05,2.600512485644461e-05
5.699755749609073e-06,5.1910770916727586e-05
2.6058404293133382e-05,2.0065700336321208e-05
1.964482156658934e-05,1.9644348350875435e-05
2.6589515913058743e-05,2.32746410908039e-05
2.4317214325375448e-05,2.1667953339338354e-05
1.8348370928493678e-05,2.0988784983316097e-05
3.750653144682717e-05,2.518636092078968e-05
5.196503744848494e-05,3.422571185906861e-05
1.683848432865988e-05,1.9862367690384373e-05
4.8720058427412656e-05,9.449267766878581e-06
2.417494633827301e-05,2.40848951890405e-05
1.0371336530720655e-05,3.6815558391522886e-05
1.3607950909721197e-05,1.6153666606102833e-05
1.8435729709378692e-05,1.8519114033226404e-05
2.625167514732742e-05,3.82595725771908e-05
4.03851664671582e-05,1.112856943959887e-05
1.542942097931698e-05,2.96796556460016e-05
3.0487367507938603e-05,4.541646781291776e-06
4.969293506446961e-06,5.981944213226272e-05
4.03851664671582e-05,1.112856943959887e-05
2.5917014451920918e-05,1.482214814822291e-05
9.417210808287362e-06,3.232555499183681e-05
6.504272477037358e-05,1.2422031293668978e-05
1.4244141147628061e-05,2.3204039595208738e-05
7.634669739286425e-06,1.453051308577632e-05
2.794360518185584e-05,2.3940646341163446e-05
1.7679676997487117e-05,3.131228607691626e-05
1.3908173975033713e-05,3.0820152268413386e-05
2.1643679736486196e-05,8.895586842125721e-06
4.03851664671582e-05,1.112856943959887e-05
4.453478906169958e-05,4.4542790091420804e-05
2.3674150140788305e-05,1.9090626041347298e-05
2.2535078814059405e-05,1.4763644569493248e-05
1.9385555823887274e-05,2.235718878566474e-05
3.027552333097746e-05,1.928285650640884e-05
2.441654421948202e-05,1.4582249289438634e-05
3.21022049743138e-05,2.0155505050712727e-05
8.508670012694273e-06,2.8050068894928148e-05
3.297147569637244e-05,6.551709564224409e-06
2.8115190524453745e-05,4.386207856178048e-06
3.186999206371425e-05,4.1924132438321256e-05
2.4340775861373954e-05,9.496254950061976e-06
1.4441644637190094e-05,2.799227623104525e-05
3.34693065901666e-05,9.660075040380996e-06
1.030729360018752e-05,6.387642729363779e-05
1.073201156209033e-05,4.815907951140595e-05
1.76919512807066e-05,1.7022129416575862e-05
2.8216721346980082e-05,2.418743690968018e-05
5.905671103453143e-06,3.1605267520191675e-05
1.8741749057724534e-05,8.499755771486223e-05
0.00020082908734674537,3.283491507676064e-05
2.3559452105475516e-05,3.407014626336385e-05
9.295434952004123e-06,7.940865582541139e-05
3.472541266237719e-05,9.927180563277194e-06
1.0806049294769465e-05,1.9555122619665362e-05
2.6124183405171065e-05,1.3044799913838844e-05
1.3319635166216175e-05,7.476232541602337e-06
2.7850052664914787e-05,2.1308149782927797e-05
3.700363927838141e-06,2.9824395210493124e-05
5.601593058861071e-05,1.0483620539241893e-05
1.112856943959887e-05,4.03851664671582e-05
2.0865099097076313e-05,2.120323662834993e-05
1.7022150819272433e-05,1.7692031147665223e-05
0.0001074021524920075,7.918137997122416e-06
0.0001363929963227834,9.233165319107032e-05
2.8543497232030253e-05,4.602195808365428e-05
7.441004351795468e-06,4.605042668530659e-05
4.042344555929221e-05,1.1138012553871636e-05
1.7486314847994598e-05,2.057679550631479e-05
1.9441833704606256e-05,3.13302232925039e-05
7.968567329833625e-06,0.00010201171362946677
5.615468759578611e-06,2.1652506261575788e-05
1.8952120818216963e-05,1.8952663326667195e-05
2.3539365743447446e-05,1.9097242366945883e-05
4.8240741574625165e-05,1.074895644020832e-05
1.8400120249590596e-05,2.1232016708155543e-05
3.568735851979771e-05,3.016675509466156e-05
2.3183253753022302e-05,1.6434493317872638e-05
2.344055574838852e-05,1.9295517567563586e-05
3.4779035275619394e-05,2.932912742469623e-05
1.334669358931964e-05,1.8982314942760133e-05
8.108759939864903e-06,4.5794243495764746e-05
1.8060496267376087e-05,1.8060513535031742e-05
4.769106026583348e-05,9.304402581937646e-06
2.118045837787521e-05,2.1180347989506237e-05
7.164988463440775e-05,1.0162037391453781e-05
3.797123815860853e-05,3.3557933440703466e-05
2.8492196307073645e-05,3.632144680259068e-05
1.1133945400332396e-05,4.04043060132252e-05
7.490980371032729e-05,7.854445263067404e-06
1.3637762411564315e-05,2.804168310534523e-05
3.68393621133261e-05,1.0376394821603837e-05
2.7191487256784353e-05,2.188185924450469e-05
6.405167355853521e-06,2.722684929410456e-05
4.050841886461463e-05,9.434398379691635e-06
2.556097025646663e-05,1.4597977918207071e-05
1.0745485802521503e-05,4.822032605882037e-05
2.939008418089431e-05,4.1924132438321256e-05
7.70645516447921e-06,2.4274940197445504e-05
1.1523102654758766e-05,2.3965477915077276e-05
1.5126323044561984e-05,3.467605502370441e-05
7.982629311227174e-06,3.196822905120667e-05
1.994922829936086e-05,1.4188786532558476e-05
5.597339826401737e-05,1.0475562331665752e-05
3.153986111139584e-05,4.992507613862608e-06
2.091583061556311e-05,2.474217031357422e-05
1.3881395964897552e-05,6.334225448722523e-05
2.147470929889391e-05,2.4866009979315367e-05
2.4954339133999673e-05,1.9930989627307325e-05
2.706910497631706e-05,2.1508574260934054e-05
1.3715884830928975e-05,2.6541432936952058e-05
0.00010039526604435615,9.6593617173306e-06
2.9166727078972958e-05,1.0917199533263522e-05
2.235718878566474e-05,2.0325917915718745e-05
3.6140840151886113e-05,1.766533190870802e-05
2.014652343748596e-05,2.014621473593919e-05
2.8668559343780397e-05,2.6199423196828412e-05
1.1142079707410874e-05,4.044258510535921e-05
6.3355523879466814e-06,6.684033822084336e-05
0.00011330173173237857,2.841104404522475e-05
2.0601382968620698e-05,4.0954793486317696e-05
9.03541669793175e-06,6.106421346361256e-05
4.042344555929221e-05,1.1139827996108874e-05
2.435213676952337e-05,2.4352230393807114e-05
4.042344555929221e-05,1.1138012553871636e-05
7.791274642163238e-06,3.084261335083057e-05
9.3852750629925e-06,0.0003136698987107235
4.488255757063168e-05,1.0178065159529427e-05
4.036602692109119e-05,1.1122940161343868e-05
2.413188324048449e-05,3.4053307717049955e-05
0.0001785266763678143,2.6314595931540788e-05
1.2936364282549016e-05,1.6272760619783462e-05
4.401681877917352e-05,1.0030889564981539e-05
3.272926984178359e-05,2.9831891775044607e-05
6.080114181430652e-05,9.928806767065016e-06
1.3693208570690203e-05,1.599970681187178e-05
2.2871025598344393e-05,1.904019335253024e-05
9.809458390054737e-05,3.459987281651781e-05
5.817431193603308e-06,1.7862109201982095e-05
4.8240741574625165e-05,1.074895644020832e-05
4.04043060132252e-05,1.113419871785387e-05
4.637281486393609e-05,9.11751247824632e-06
6.364396784068735e-06,5.837002342559816e-05
2.3979477255869436e-05,5.4285081921555104e-05
3.21062890029098e-05,2.672963746654857e-05
2.9762506781370396e-05,4.136643152279804e-05
3.0155796856938194e-05,1.864950890926754e-05
9.564104080901211e-06,4.952522617679414e-05
6.664212480798437e-05,3.082260537552732e-05
0.0004990593462122858,2.1634078372457138e-05
2.0254440145167044e-05,2.364100099096419e-05
3.0694664020565185e-05,1.8022470872149155e-05
2.9806840308425784e-05,3.9081932684343976e-05
3.0389680381826542e-05,2.6629242667816585e-05
2.4313075613391998e-05,6.153006036414724e-05
5.1370005569758275e-05,9.824903556905965e-06
3.117350665758055e-05,2.6278157488930366e-05
1.400405476327426e-05,8.158578939213826e-05
3.329695449045951e-05,2.006242920974958e-05
2.135522472854526e-05,2.1842855283416093e-05
3.318757340621646e-05,2.138809317471638e-05
2.1011104160468437e-05,1.9199567206374642e-05
7.813617568864518e-06,9.2922126994279e-05
1.437032775125614e-05,2.9291765819974914e-05
1.1013459401482606e-05,0.00024199761502490536
2.3515940624018282e-05,1.8941725450479013e-05
1.9556395310629626e-05,1.955771018608173e-05
2.635785094740712e-05,3.1972818223456496e-05
1.1133945400332396e-05,4.04043060132252e-05
7.047864689136918e-06,0.00012176022268487316
1.0471392495921303e-05,5.595213210172068e-05
6.749203737298722e-06,5.436812589711e-05
4.036602692109119e-05,1.1122940161343868e-05
1.8597781748388603e-05,1.8597581853534563e-05
2.412512029724766e-05,2.119526720093947e-05
7.788389745561927e-06,7.397533770593991e-05
1.8947760086876286e-05,1.8948743931305913e-05
3.242309790945069e-05,1.6327977936382327e-05
1.7022122597326372e-05,1.769195449720102e-05
2.5018865429486643e-05,2.431628355334742e-05
9.920680843737239e-06,5.2042238620342575e-05
3.6250967681951456e-05,4.185326477695358e-05
2.8207892655428036e-05,1.7112030805770347e-05
2.032189223933255e-05,1.7232519439473602e-05
4.8240741574625165e-05,1.074895644020832e-05
3.626803394575821e-05,1.7818057710916755e-05
4.0332090879455944e-05,3.7094530581762995e-05
4.036602692109119e-05,1.1122940161343868e-05
1.4616862205984259e-05,8.822674754019563e-06
1.6182330790779857e-05,1.5029891565652804e-05
4.324065615859176e-05,8.672700608160653e-06
3.6511596539233324e-05,6.306377573724491e-05
4.33786222396476e-06,6.10679807158505e-05
2.3892583036225535e-05,2.638759469014343e-05
1.9542836916949612e-05,1.954284490990357e-05
6.582828650771636e-05,9.540875946201578e-06
8.802642472566908e-05,2.112372813574177e-05
1.1025234362894412e-05,5.823939167962465e-05
2.0654319892563257e-05,4.0393240288797924e-05
4.8240741574625165e-05,1.074895644020832e-05
3.6170407923086403e-05,2.2050023286543006e-05
2.358592087761766e-05,1.8428556994815478e-05
1.965192875842741e-05,2.2133317282863932e-05
3.6385088609377056e-05,7.70258459218379e-06
1.6702776742371316e-05,1.676586504941438e-05
2.0918003412844763e-05,2.2618691635191406e-05
4.052960097364115e-06,1.9475561145015083e-05
1.782195225503608e-05,2.3271979115518515e-05
2.3183253753022302e-05,2.3516866152246565e-05
3.9181866138191344e-05,1.3541049235695691e-05
1.7839899626718264e-05,1.7840236260275296e-05
7.299531643320649e-06,8.943686278431973e-05
1.0479732167410195e-05,5.5994664426314036e-05
2.3650438529892767e-05,2.0161445124105e-05
4.044258510535921e-05,1.1142079707410874e-05
5.800386605921502e-05,9.590752664335264e-06
7.0443991405176385e-06,5.2898374634763804e-05
1.9402314570661273e-05,1.6783875017677668e-05
1.1122940161343868e-05,4.036602692109119e-05
2.2785880064941376e-05,2.243615452303929e-05
1.8572506072839685e-05,1.622951931414299e-05
8.752536544143291e-06,3.649757196016543e-05
1.4729389567273679e-05,4.323982643239256e-05
1.702218179917066e-05,1.702209697559669e-05
1.3791782319800833e-05,2.937807106550537e-05
1.8435729709378692e-05,1.5725411763510562e-05
1.570892625878009e-05,1.1247744308292865e-05
1.9438787698319354e-05,2.2613478043154007e-05
2.1148728269981892e-05,1.9315265590629978e-05
4.04043060132252e-05,1.113419871785387e-05
2.4715661926255408e-05,1.958042754237416e-05
3.946714253460306e-05,6.741414266823616e-06
6.696272416039318e-05,8.239861926155461e-06
1.1138012553871636e-05,4.042344555929221e-05
2.1358318008243014e-05,1.344043807962136e-05
1.7457038669308114e-05,2.12603279825456e-05
9.344071953351606e-06,3.1981372145080307e-05
4.815907951140595e-05,1.073201156209033e-05
2.0575309393984545e-05,2.0575838995505474e-05
2.028873135417977e-05,2.4298375058280853e-05
2.1940612584469736e-05,2.6540799965803727e-05
2.308517646346033e-05,2.3085238548889694e-05
4.069444822096808e-05,2.1491160264903987e-05
2.1588751859415226e-05,2.2768899214888588e-05
3.008560926563245e-05,4.252977960955528e-06
7.334823851067322e-05,8.782630645929265e-06
2.721947384786318e-05,2.257866305104527e-05
2.178060301191181e-05,2.020353182864309e-05
2.0068107674514356e-05,1.5670765674253422e-05
2.7174717243143324e-05,2.888587558453935e-05
2.2266093199866898e-05,0.00010484621544955072
1.358272766501415e-05,1.3582487570701672e-05
8.392790659870099e-06,0.0004990593462122858
2.071874529262139e-05,3.395828609603023e-05
1.795417966588398e-05,1.989783118157245e-05
3.632144680259068e-05,3.092517414162333e-05
1.212967803944891e-05,8.243203076378156e-06
2.7254018437074997e-05,2.725483310686723e-05
1.6261847635227225e-05,2.4511298175871733e-05
3.23362518726611e-05,7.299921513524568e-06
6.389830106057152e-05,1.0307109787020012e-05
1.0736815212867934e-05,4.817949502721076e-05
2.269033680366159e-05,5.3032855558238055e-06
2.3623389930651462e-05,1.863153483951832e-05
1.638542314852086e-05,2.117143857206035e-05
8.995976490116788e-06,6.827237065688557e-05
9.393468513751862e-06,0.00013690876282459644
1.0746422514423136e-05,4.822032605882037e-05
4.4887142919223174e-05,1.017884466878998e-05
1.1287613765563474e-05,2.9473471334357598e-05
4.044258510535921e-05,1.1142079707410874e-05
3.318757340621646e-05,3.2456269334179656e-05
2.669264726742823e-05,2.262898504970457e-05
1.0483620539241893e-05,5.601593058861071e-05
1.9521811353872673e-05,1.9519942939692992e-05
2.9026746765058403e-05,2.6279662434146796e-05
2.8624828330364107e-05,1.3390010464272255e-05
5.8668018688931304e-05,3.530301459054221e-05
2.0005160709550792e-05,1.709280076650133e-05
4.6747211128358284e-05,8.224477438108404e-06
2.1231799233145503e-05,2.1376944338757718e-05
1.0486633245567254e-05,5.603719675090739e-05
4.193214130266474e-05,8.488417057066212e-06
9.48799763647232e-06,3.80787298929076e-05
2.126296631345821e-05,2.1262976197254814e-05
2.4314483000280096e-05,2.3870110275878964e-05
8.611178421367835e-06,4.993912203709653e-05
3.206862366541489e-05,2.1735852189839953e-05
1.806490172485535e-05,1.806492944924206e-05
7.167455507407512e-06,8.151926708621419e-05
1.0471392495921303e-05,5.595213210172068e-05
2.811299784294245e-05,3.1523500980499404e-05
2.008415806529509e-05,2.3557246153832196e-05
1.6889304003719324e-05,1.2752476555766373e-05
2.8015131770070914e-05,1.4454264294131979e-05
2.2229014406679236e-05,2.6100475676766294e-05
1.8656467549114055e-05,3.407014626336385e-05
2.180205997331252e-05,2.2987505124170914e-05
2.3570915065624954e-05,6.086880229940189e-05
5.5994664426314036e-05,1.0479732167410195e-05
1.2273843766674439e-05,8.328902715002554e-05
1.6921928788133476e-05,2.112361710160965e-05
6.754134836498594e-05,6.648755094681902e-06
2.581039905311787e-05,2.071001410512156e-05
8.30170906652334e-06,3.3843935330498465e-05
2.575801659348712e-05,2.5758307764005165e-05
5.4873969962369895e-06,0.00037001438674999943
1.6518378446214277e-05,2.2642523303249726e-05
1.9798599946559686e-05,2.3803503868527125e-05
2.3640835184866816e-05,2.3641933837755038e-05
1.3162611302011054e-05,2.0812691510812316e-05
4.598690727420589e-05,8.131190345923967e-06
2.4050799382561798e-05,1.667487717613205e-05
1.0745485802521503e-05,4.822032605882037e-05
2.1345585805614856e-05,2.1093908930107452e-05
1.8467731141657683e-05,5.530882925352923e-05
4.817949502721076e-05,1.0736815212867934e-05
1.2581597349165321e-05,2.360892474084118e-05
4.020881811857383e-05,9.384614244641037e-06
2.6684189679269718e-05,3.146238052549332e-05
1.6986869150146937e-05,1.6986869150146937e-05
5.803605328181281e-05,1.1943565038237882e-05
2.3711006970641265e-05,1.6252199370814345e-05
9.646009875693225e-06,5.010338472826718e-05
5.420135050759797e-06,0.00010474734708867111
2.2525458444351914e-05,2.5231082510925348e-05
9.284941403513979e-06,9.512480446539983e-05
3.1270172077938504e-05,1.784290433568234e-05
1.7022150819272433e-05,1.7022169847021437e-05
3.45780349687855e-05,3.195299868920153e-05
9.83521232519019e-06,6.001734286296773e-05
2.8504898969105872e-05,4.324065615859176e-05
0.00021258959937711677,9.24066590846831e-06
1.113419871785387e-05,4.04043060132252e-05
1.693580570798027e-05,2.7997713956670903e-05
1.2247294649547994e-05,2.327801103531703e-05
1.1972678186201026e-05,5.5067995592257974e-05
1.630525755008586e-05,1.6321529473440198e-05
1.3111853021989996e-05,1.5969527710506016e-05
1.7022150819272433e-05,1.7691971175654498e-05
5.982797333098246e-06,2.8286316145921684e-05
4.044258510535921e-05,1.1142079707410874e-05
1.976597914832758e-05,3.51186085543556e-05
1.8067118395887358e-05,1.8066468948276708e-05
2.9055027740825284e-05,2.246353564587887e-05
1.8335316219009897e-05,1.6249556820223644e-05
4.817949502721076e-05,1.0736815212867934e-05
1.5719507651528002e-05,1.914492245907423e-05
1.1714086366501707e-05,9.350196275394694e-06
1.0736815212867934e-05,4.817949502721076e-05
2.5673933991402678e-05,1.1323790458508471e-05
1.453051308577632e-05,1.7602114484545733e-05
1.1139827996108874e-05,4.042344555929221e-05
2.865725923826874e-05,2.345909410605105e-05
2.6694004687302625e-05,2.669250814782805e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.870466989541372e-05,1.2055395958863837e-05
9.415200639515863e-06,3.231609537408858e-05
6.275400170142852e-05,5.369383511259085e-05
5.0888680065249155e-05,5.058338927782213e-05
2.3263718278039624e-05,1.9325638166302963e-05
4.036602692109119e-05,1.1122940161343868e-05
3.309590522880554e-05,2.5959450986796417e-05
1.9578017497146518e-05,3.11615615682527e-05
1.7467815327927864e-05,3.9243198958596075e-05
3.1394516211038594e-05,5.513068014675686e-06
4.969419078828638e-05,8.58232496824253e-06
5.597339826401737e-05,1.0475562331665752e-05
8.29181066783118e-05,8.955338615846134e-06
1.6009056303419062e-05,1.8054853227365026e-05
8.725665627805377e-06,3.6339030913431387e-05
2.502524746068294e-05,3.14828883978031e-05
4.5606625590577554e-05,9.00896899785386e-06
2.8450889892283042e-05,5.086101408195426e-05
2.155459546837136e-05,1.619920036432786e-05
2.05314660456391e-05,2.0062128307747472e-05
2.8370360699673195e-05,4.5092423371580735e-05
4.03851664671582e-05,1.112856943959887e-05
2.7289046728723988e-05,1.7276705074697197e-05
2.709617032267324e-05,2.113172596265253e-05
4.5258915374470355e-05,2.573993433090855e-05
5.917571929613831e-06,0.00014271828910125833
6.0860517779448525e-05,9.013513178932432e-06
8.335310273384246e-06,2.6981394914489512e-05
2.028873135417977e-05,1.3317299271460782e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.966359657024945e-05,2.0162778405220856e-05
3.6130937754019003e-05,1.2777795429702033e-05
2.084454312651413e-05,3.065442451309468e-05
1.2264198419603156e-05,3.7579778834486684e-05
7.511833226159276e-05,8.93265591910704e-06
2.848761416075866e-05,6.61169187579781e-05
1.75900374819299e-05,2.1497536496091558e-05
2.3559452105475516e-05,3.797394744624234e-05
3.247006475634017e-05,3.0486406444342134e-05
2.125166997910294e-05,1.984035174864563e-05
6.482842926432814e-05,8.670715358597476e-06
1.181663413510258e-05,7.289046853816481e-05
1.439646667143494e-05,1.649119661474482e-05
3.287240848665809e-05,3.797394744624234e-05
0.00011393240200042127,4.5140007223516895e-05
1.9472440202272514e-05,1.9472616264316514e-05
1.027833487716838e-05,3.638564986844703e-05
4.616987237303548e-05,1.4510365091769955e-05
2.2261083787288494e-05,2.261341335955736e-05
2.871151874767965e-05,8.649228106403965e-06
2.6476321515778507e-05,1.3336148566950215e-05
2.6080244699227245e-05,2.8909614428504495e-05
2.1390014058011513e-05,2.1585614177481067e-05
3.212723907182374e-05,2.8216721346980082e-05
2.309209061890532e-05,2.705116749764742e-05
1.838091319206294e-05,1.8381921505569743e-05
8.726668905698156e-06,5.088290556733271e-05
1.8693439078341897e-05,1.869351264494627e-05
2.5357028940855844e-05,1.5213691700246298e-05
9.165938126660496e-06,3.114309531359273e-05
2.6075611183182582e-05,0.00014398767555381402
2.5950615613064917e-05,2.2795349665482645e-05
3.127139145078061e-05,2.712954254490077e-05
3.876564577599204e-05,2.0772755450029193e-05
4.036602692109119e-05,1.1122940161343868e-05
1.1129878246793159e-05,4.03851664671582e-05
1.9753339599251266e-05,2.427135220385159e-05
3.638935191145638e-05,1.0279424052714215e-05
9.287264073709493e-06,1.825595266234955e-05
6.930420769199859e-06,3.609027385499379e-05
1.0746422514423136e-05,4.822032605882037e-05
2.6963846396019704e-05,2.9874239260659356e-05
1.9315265590629978e-05,2.4298244894545503e-05
1.5849532380943946e-05,2.6879199874406673e-05
2.0569464686620433e-05,1.937923728101062e-05
1.5689534592574735e-05,1.8455037268725126e-05
1.073201156209033e-05,4.815907951140595e-05
3.282085710939967e-05,2.582684655138475e-05
8.216301340450172e-06,0.0005134786641534896
2.8487937718624226e-05,3.316956750648686e-05
4.0132748275628344e-05,9.370597579378859e-06
3.7730895737383503e-05,2.3509965722203094e-05
1.4558560146880889e-05,2.3762976133393378e-05
1.0042957818698363e-05,7.937665768556452e-05
6.044756884997015e-05,9.888092304304131e-06
